proj_name,false_north,false_east,scale_factor,centre_merid,centre_lat,radius,eccentricity,flattening,prime_merid
TMFLRAWF,0.0 ,500000.0 ,0.999941177 ,-1.43116998663535 ,0.4246967840701771,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMGCWEG2,0.0 ,1640416.67 ,0.9996 ,-1.582140966932859 ,0.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMGEOREF,0.0 ,500000.0 ,0.9999 ,-1.434078869303783 ,0.5235987755982989,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMGEORWF,0.0 ,500000.0 ,0.9999 ,-1.46898545434367 ,0.5235987755982989,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMGER1 ,0.0 ,1500000.0 ,1.0 ,0.0523598775598299,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER2 ,0.0 ,2500000.0 ,1.0 ,0.1047197551196598,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER3 ,0.0 ,3500000.0 ,1.0 ,0.1570796326794897,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER4 ,0.0 ,4500000.0 ,1.0 ,0.2094395102393196,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGER5 ,0.0 ,5500000.0 ,1.0 ,0.2617993877991494,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMGHANA ,0.0 ,274319.51 ,0.99975 ,-0.017453292519943 ,0.0814486972628492,6378249.145 ,0.0824834000441851,293.465 ,1  
TMGHANAF,0.0 ,900000.0 ,0.99975 ,-0.017453292519943 ,0.0814486990081785,20926201.0 ,0.0821300390617785,296.0 ,1  
TMGHANAY,0.0 ,300000.0 ,0.99975 ,-0.017453292519943 ,0.0814486990081785,6975400.33333 ,0.0821300390617783,296.0 ,1  
TMGK20E ,0.0 ,500000.0 ,1.0 ,2.0943951023931955,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN05 ,0.0 ,500000.0 ,1.0 ,0.471238898038469 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN06 ,0.0 ,500000.0 ,1.0 ,0.5759586531581288,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN07 ,0.0 ,500000.0 ,1.0 ,0.6806784082777885,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN10 ,0.0 ,500000.0 ,1.0 ,0.9948376736367679,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN11 ,0.0 ,500000.0 ,1.0 ,1.0995574287564276,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN12 ,0.0 ,500000.0 ,1.0 ,1.2042771838760874,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN13 ,0.0 ,500000.0 ,1.0 ,1.3089969389957472,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN14 ,0.0 ,500000.0 ,1.0 ,1.413716694115407 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN15 ,0.0 ,500000.0 ,1.0 ,1.5184364492350667,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN16 ,0.0 ,500000.0 ,1.0 ,1.6231562043547265,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN17 ,0.0 ,500000.0 ,1.0 ,1.7278759594743863,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN18 ,0.0 ,500000.0 ,1.0 ,1.8325957145940461,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN19 ,0.0 ,500000.0 ,1.0 ,1.9373154697137059,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN20 ,0.0 ,500000.0 ,1.0 ,2.0420352248333656,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN20W,0.0 ,500000.0 ,1.0 ,2.0420352248333656,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMGKN21 ,0.0 ,500000.0 ,1.0 ,2.1467549799530254,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN21W,0.0 ,500000.0 ,1.0 ,2.1467549799530254,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMGKN22 ,0.0 ,500000.0 ,1.0 ,2.2514747350726852,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN23 ,0.0 ,500000.0 ,1.0 ,2.3561944901923449,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN8 ,0.0 ,500000.0 ,1.0 ,0.7853981633974483,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMGKN9 ,0.0 ,500000.0 ,1.0 ,0.8901179185171081,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMHAWI1F,0.0 ,500000.0 ,0.999966667 ,-2.713986986851182 ,0.328703675210489 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMHAWI2F,0.0 ,500000.0 ,0.999966667 ,-2.73434916029423 ,0.3548836139904039,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHAWI3F,0.0 ,500000.0 ,1. ,-2.75762021815104 ,0.3694280238419136,20925832.16 ,0.0822718542249391,294.9786982 ,1 
TMHAWI4F,0.0 ,500000.0 ,1. ,-2.783800156930955 ,0.3810635527703189,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHAWI5F,0.0 ,500000.0 ,1.0 ,-2.795435685859361 ,0.3781546718472145,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMHNT170,500000.0 ,500000.0 ,1.0 ,2.9670597283903603,-0.767944870877505 ,6975502.032 ,0.0819918899790298,297.0 ,1  
TMI,626907.390,219529.584,1.0000067,0.6144344,0.5529969,6378137,0.081819191043,298.2572222 ,1 
TMIDACFT,0.0 ,500000.0 ,0.999947368 ,-1.989675347273535 ,0.7272205222460804,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMIDAEFT,0.0 ,500000.0 ,0.999947368 ,-1.957677644902082 ,0.7272205222460804,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMIDAWFT,0.0 ,500000.0 ,0.999933333 ,-2.020218609183436 ,0.7272205222460804,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMILLEFT,0.0 ,500000.0 ,0.999975 ,-1.541707505346548 ,0.6399540596463639,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMILLWFT,0.0 ,500000.0 ,0.999941177 ,-1.57370520946333 ,0.6399540596463639,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMIND114,0.0 ,500000.0 ,0.9996 ,1.9896753472735357,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMINDEFT,0.0 ,500000.0 ,0.999966667 ,-1.495165393123585 ,0.6544984694978736,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMINDWFT,0.0 ,500000.0 ,0.999966667 ,-1.519890889696618 ,0.6544984694978736,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMIRAQ ,0.0 ,800000.0 ,0.9994 ,0.8115781021773633,0.5066039514022572,6378249.145 ,0.0824834000441851,293.465 ,1  
TMIRAQC ,0.0 ,500000.0 ,0.9996 ,0.7504915783575617,0.0 ,6378249.145 ,0.0819278876647748,297.465 ,1  
TMISG541,5000000.0, 300000.0, 0.99994, 2.426007660272118, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG542,5000000.0, 300000.0, 0.99994, 2.460914245312005, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG543,5000000.0, 300000.0, 0.99994, 2.495820830351891, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG551,5000000.0, 300000.0, 0.99994, 2.530727415391778, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG552,5000000.0, 300000.0, 0.99994, 2.565634000431665, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG553,5000000.0, 300000.0, 0.99994, 2.600540585471551, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG561,5000000.0, 300000.0, 0.99994, 2.635447170511438, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG562,5000000.0, 300000.0, 0.99994, 2.670353755551324, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMISG563,5000000.0, 300000.0, 0.99994, 2.705260340591211, 0.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMJORDAN,126867.91 ,170251.56 ,1.0 ,0.6145667429476204,0.5538644760519257,6378300.79 ,0.0824832078984994,293.4663696 ,1  
TMKOREA ,0.0 ,500000.0 ,0.9996 ,2.2165681500327986,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMMAINEF,0.0 ,500000.0 ,0.9999 ,-1.195550537616115 ,0.7650359882090714,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMAINWF,0.0 ,500000.0 ,0.999966667 ,-1.224639359064464 ,0.7475826956891281,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMMCBO4 ,0.0 ,0.0 ,1.0 ,-1.249745770256087 ,0.1857887141158356,6378388.0 ,0.0819918899790298,297.0 ,1  
TMMICHCF,0.0 ,500000.0 ,0.999909091 ,-1.496619833585137 ,0.7243116395776468,20926631.53 ,0.0822718542249391,294.9786982 ,1  
TMMICHEF,0.0 ,500000.0 ,0.999942857 ,-1.460258808083698 ,0.7243116395776468,20926631.53 ,0.0822718542249391,294.9786982 ,1  
